Stimulus	Response	Subject	Gender	Age	Outlier	u	ae	o	e	F1	F2	F1_u	F2_u	F1_o	F2_o	F1_e	F2_e	F1_ae	F2_ae
71	ae	F1952	F	O		0	1	0	0	850	1550	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
70	e	F1952	F	O		0	0	0	1	700	1900	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
69	o	F1952	F	O		0	0	1	0	700	1250	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
68	ae	F1952	F	O		0	1	0	0	850	1750	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
67	ae	F1952	F	O		0	1	0	0	900	1700	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
66	ae	F1952	F	O		0	1	0	0	950	1750	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
65	u	F1952	F	O	1	1	0	0	0	750	1500	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
64	u	F1952	F	O		1	0	0	0	750	1300	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
63	u	F1952	F	O		1	0	0	0	700	1200	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
62	o	F1952	F	O		0	0	1	0	850	1250	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
61	ae	F1952	F	O		0	1	0	0	900	1600	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
60	u	F1952	F	O		1	0	0	0	700	1350	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
59	ae	F1952	F	O		0	1	0	0	850	1650	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
58	ae	F1952	F	O		0	1	0	0	800	1950	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
57	e	F1952	F	O	2	0	0	0	1	700	1650	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
56	ae	F1952	F	O		0	1	0	0	800	1800	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
55	o	F1952	F	O		0	0	1	0	800	1300	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
54	ae	F1952	F	O		0	1	0	0	800	1650	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
53	o	F1952	F	O		0	0	1	0	950	1350	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
52	ae	F1952	F	O		0	1	0	0	950	1900	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
51	ae	F1952	F	O		0	1	0	0	900	1750	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
50	u	F1952	F	O	2	1	0	0	0	750	1550	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
49	u	F1952	F	O		1	0	0	0	800	1550	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
48	ae	F1952	F	O		0	1	0	0	950	1850	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
47	o	F1952	F	O		0	0	1	0	850	1300	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
46	e	F1952	F	O	1	0	0	0	1	700	1750	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
45	e	F1952	F	O		0	0	0	1	750	1900	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
44	ae	F1952	F	O		0	1	0	0	950	1950	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
43	u	F1952	F	O		1	0	0	0	950	1300	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
42	e	F1952	F	O		0	0	0	1	800	1850	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
41	o	F1952	F	O		0	0	1	0	850	1200	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
40	e	F1952	F	O		0	0	0	1	700	1550	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
39	u	F1952	F	O		1	0	0	0	850	1350	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
38	e	F1952	F	O		0	0	0	1	750	1700	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
37	o	F1952	F	O		0	0	1	0	950	1200	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
36	u	F1952	F	O		1	0	0	0	800	1450	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
35	ae	F1952	F	O		0	1	0	0	950	1700	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
34	ae	F1952	F	O		0	1	0	0	850	1950	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
33	e	F1952	F	O		0	0	0	1	800	1750	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
32	ae	F1952	F	O		0	1	0	0	900	1400	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
31	e	F1952	F	O		0	0	0	1	750	1650	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
30	u	F1952	F	O	1	1	0	0	0	950	1450	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
29	e	F1952	F	O		0	0	0	1	700	1850	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
28	ae	F1952	F	O		0	1	0	0	850	1600	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
27	o	F1952	F	O		0	0	1	0	700	1300	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
26	e	F1952	F	O		0	0	0	1	700	1800	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
25	u	F1952	F	O		1	0	0	0	900	1300	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
24	ae	F1952	F	O		0	1	0	0	900	1950	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
23	ae	F1952	F	O		0	1	0	0	900	1550	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
22	e	F1952	F	O		0	0	0	1	800	1900	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
21	e	F1952	F	O		0	0	0	1	700	1950	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
20	ae	F1952	F	O		0	1	0	0	950	1650	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
19	e	F1952	F	O		0	0	0	1	700	1700	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
18	ae	F1952	F	O		0	1	0	0	900	1900	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
17	u	F1952	F	O		1	0	0	0	800	1350	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
16	ae	F1952	F	O		0	1	0	0	950	1800	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
15	o	F1952	F	O		0	0	1	0	900	1250	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
14	ae	F1952	F	O		0	1	0	0	950	1600	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
13	u	F1952	F	O		1	0	0	0	750	1350	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
12	o	F1952	F	O		0	0	1	0	800	1200	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
11	u	F1952	F	O		1	0	0	0	800	1600	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
10	ae	F1952	F	O		0	1	0	0	850	1850	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
9	u	F1952	F	O		1	0	0	0	800	1400	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
8	e	F1952	F	O		0	0	0	1	750	1850	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
7	ae	F1952	F	O		0	1	0	0	900	1650	568.759	1303.952	540.584	1094.664	509.578	1609.339	585.076	1482.964
102	ae	F1957	F	O		0	1	0	0	950	1550	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
101	u	F1957	F	O		1	0	0	0	850	1400	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
100	u	F1957	F	O		1	0	0	0	750	1400	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
99	ae	F1957	F	O		0	1	0	0	950	1400	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
98	ae	F1957	F	O		0	1	0	0	900	1850	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
97	u	F1957	F	O		1	0	0	0	750	1450	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
96	o	F1957	F	O		0	0	1	0	800	1250	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
95	o	F1957	F	O		0	0	1	0	900	1350	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
94	o	F1957	F	O		0	0	1	0	750	1200	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
93	u	F1957	F	O	2	1	0	0	0	700	1600	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
92	u	F1957	F	O		1	0	0	0	850	1450	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
91	u	F1957	F	O		1	0	0	0	800	1500	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
90	e	F1957	F	O		0	0	0	1	850	1900	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
89	u	F1957	F	O		1	0	0	0	700	1450	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
88	e	F1957	F	O		0	0	0	1	850	1700	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
87	ae	F1957	F	O		0	1	0	0	900	1500	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
86	o	F1957	F	O		0	0	1	0	950	1250	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
85	e	F1957	F	O		0	0	0	1	850	1800	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
84	ae	F1957	F	O		0	1	0	0	850	1500	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
83	ae	F1957	F	O		0	1	0	0	900	1450	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
82	ae	F1957	F	O		0	1	0	0	950	1500	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
81	e	F1957	F	O		0	0	0	1	750	1800	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
80	o	F1957	F	O		0	0	1	0	750	1250	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
79	u	F1957	F	O	1	1	0	0	0	700	1500	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
78	u	F1957	F	O	2	1	0	0	0	750	1750	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
77	o	F1957	F	O		0	0	1	0	900	1200	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
76	ae	F1957	F	O		0	1	0	0	900	1800	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
75	u	F1957	F	O		1	0	0	0	750	1600	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
74	ae	F1957	F	O		0	1	0	0	800	1700	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
73	u	F1957	F	O		1	0	0	0	700	1400	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
72	e	F1957	F	O		0	0	0	1	750	1950	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
71	ae	F1957	F	O		0	1	0	0	850	1550	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
70	e	F1957	F	O		0	0	0	1	700	1900	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
69	o	F1957	F	O		0	0	1	0	700	1250	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
68	e	F1957	F	O		0	0	0	1	850	1750	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
67	ae	F1957	F	O		0	1	0	0	900	1700	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
66	ae	F1957	F	O		0	1	0	0	950	1750	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
65	u	F1957	F	O		1	0	0	0	750	1500	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
64	u	F1957	F	O		1	0	0	0	750	1300	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
63	o	F1957	F	O	2	0	0	1	0	700	1200	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
62	u	F1957	F	O		1	0	0	0	850	1250	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
61	ae	F1957	F	O		0	1	0	0	900	1600	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
60	u	F1957	F	O		1	0	0	0	700	1350	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
59	ae	F1957	F	O		0	1	0	0	850	1650	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
58	e	F1957	F	O		0	0	0	1	800	1950	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
57	u	F1957	F	O		1	0	0	0	700	1650	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
56	e	F1957	F	O	1	0	0	0	1	800	1800	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
55	o	F1957	F	O		0	0	1	0	800	1300	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
54	u	F1957	F	O	2	1	0	0	0	800	1650	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
53	o	F1957	F	O	2	0	0	1	0	950	1350	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
52	ae	F1957	F	O		0	1	0	0	950	1900	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
51	ae	F1957	F	O		0	1	0	0	900	1750	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
50	u	F1957	F	O		1	0	0	0	750	1550	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
49	u	F1957	F	O	1	1	0	0	0	800	1550	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
48	ae	F1957	F	O		0	1	0	0	950	1850	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
47	o	F1957	F	O		0	0	1	0	850	1300	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
46	u	F1957	F	O		1	0	0	0	700	1750	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
45	e	F1957	F	O		0	0	0	1	750	1900	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
44	ae	F1957	F	O		0	1	0	0	950	1950	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
43	ae	F1957	F	O		0	1	0	0	950	1300	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
42	e	F1957	F	O		0	0	0	1	800	1850	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
41	o	F1957	F	O		0	0	1	0	850	1200	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
40	u	F1957	F	O	2	1	0	0	0	700	1550	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
39	u	F1957	F	O		1	0	0	0	850	1350	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
38	u	F1957	F	O	2	1	0	0	0	750	1700	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
37	o	F1957	F	O		0	0	1	0	950	1200	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
36	u	F1957	F	O		1	0	0	0	800	1450	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
35	ae	F1957	F	O		0	1	0	0	950	1700	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
34	e	F1957	F	O		0	0	0	1	850	1950	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
33	e	F1957	F	O		0	0	0	1	800	1750	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
32	ae	F1957	F	O		0	1	0	0	900	1400	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
31	u	F1957	F	O	1	1	0	0	0	750	1650	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
30	ae	F1957	F	O		0	1	0	0	950	1450	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
29	e	F1957	F	O		0	0	0	1	700	1850	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
28	ae	F1957	F	O		0	1	0	0	850	1600	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
27	u	F1957	F	O		1	0	0	0	700	1300	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
26	o	F1957	F	O	2	0	0	1	0	700	1800	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
25	u	F1957	F	O		1	0	0	0	900	1300	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
24	e	F1957	F	O		0	0	0	1	900	1950	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
23	ae	F1957	F	O		0	1	0	0	900	1550	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
22	e	F1957	F	O		0	0	0	1	800	1900	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
21	e	F1957	F	O		0	0	0	1	700	1950	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
20	ae	F1957	F	O		0	1	0	0	950	1650	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
19	u	F1957	F	O		1	0	0	0	700	1700	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
18	e	F1957	F	O	1	0	0	0	1	900	1900	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
17	u	F1957	F	O		1	0	0	0	800	1350	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
16	ae	F1957	F	O		0	1	0	0	950	1800	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
15	u	F1957	F	O		1	0	0	0	900	1250	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
14	ae	F1957	F	O		0	1	0	0	950	1600	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
13	u	F1957	F	O		1	0	0	0	750	1350	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
12	o	F1957	F	O		0	0	1	0	800	1200	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
11	u	F1957	F	O		1	0	0	0	800	1600	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
10	e	F1957	F	O		0	0	0	1	850	1850	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
9	u	F1957	F	O		1	0	0	0	800	1400	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
8	e	F1957	F	O		0	0	0	1	750	1850	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
7	ae	F1957	F	O		0	1	0	0	900	1650	568.471	1238.228	537.665	1123.896	526.4	1590.304	613.997	1494.619
102	ae	F1961	F	O		0	1	0	0	950	1550	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
101	o	F1961	F	O		0	0	1	0	850	1400	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
100	u	F1961	F	O		1	0	0	0	750	1400	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
99	u	F1961	F	O		1	0	0	0	950	1400	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
98	ae	F1961	F	O		0	1	0	0	900	1850	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
97	u	F1961	F	O		1	0	0	0	750	1450	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
96	o	F1961	F	O		0	0	1	0	800	1250	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
95	o	F1961	F	O		0	0	1	0	900	1350	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
94	o	F1961	F	O		0	0	1	0	750	1200	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
93	u	F1961	F	O		1	0	0	0	700	1600	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
92	o	F1961	F	O		0	0	1	0	850	1450	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
91	u	F1961	F	O		1	0	0	0	800	1500	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
90	ae	F1961	F	O		0	1	0	0	850	1900	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
89	u	F1961	F	O		1	0	0	0	700	1450	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
88	e	F1961	F	O		0	0	0	1	850	1700	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
87	ae	F1961	F	O		0	1	0	0	900	1500	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
86	ae	F1961	F	O	2	0	1	0	0	950	1250	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
85	e	F1961	F	O		0	0	0	1	850	1800	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
84	ae	F1961	F	O		0	1	0	0	850	1500	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
83	ae	F1961	F	O		0	1	0	0	900	1450	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
82	ae	F1961	F	O		0	1	0	0	950	1500	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
81	e	F1961	F	O		0	0	0	1	750	1800	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
80	o	F1961	F	O		0	0	1	0	750	1250	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
79	u	F1961	F	O		1	0	0	0	700	1500	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
78	e	F1961	F	O		0	0	0	1	750	1750	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
77	o	F1961	F	O		0	0	1	0	900	1200	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
76	ae	F1961	F	O		0	1	0	0	900	1800	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
75	u	F1961	F	O		1	0	0	0	750	1600	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
74	ae	F1961	F	O		0	1	0	0	800	1700	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
73	u	F1961	F	O		1	0	0	0	700	1400	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
72	e	F1961	F	O		0	0	0	1	750	1950	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
71	ae	F1961	F	O		0	1	0	0	850	1550	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
70	e	F1961	F	O		0	0	0	1	700	1900	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
69	u	F1961	F	O		1	0	0	0	700	1250	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
68	ae	F1961	F	O		0	1	0	0	850	1750	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
67	ae	F1961	F	O		0	1	0	0	900	1700	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
66	ae	F1961	F	O		0	1	0	0	950	1750	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
65	u	F1961	F	O	2	1	0	0	0	750	1500	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
64	u	F1961	F	O		1	0	0	0	750	1300	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
63	u	F1961	F	O		1	0	0	0	700	1200	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
62	o	F1961	F	O		0	0	1	0	850	1250	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
61	ae	F1961	F	O		0	1	0	0	900	1600	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
60	u	F1961	F	O		1	0	0	0	700	1350	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
59	ae	F1961	F	O	1	0	1	0	0	850	1650	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
58	e	F1961	F	O		0	0	0	1	800	1950	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
57	u	F1961	F	O	2	1	0	0	0	700	1650	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
56	e	F1961	F	O		0	0	0	1	800	1800	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
55	o	F1961	F	O		0	0	1	0	800	1300	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
54	u	F1961	F	O	1	1	0	0	0	800	1650	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
53	o	F1961	F	O		0	0	1	0	950	1350	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
52	ae	F1961	F	O		0	1	0	0	950	1900	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
51	ae	F1961	F	O		0	1	0	0	900	1750	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
50	u	F1961	F	O		1	0	0	0	750	1550	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
49	u	F1961	F	O	1	1	0	0	0	800	1550	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
48	ae	F1961	F	O		0	1	0	0	950	1850	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
47	o	F1961	F	O		0	0	1	0	850	1300	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
46	e	F1961	F	O	2	0	0	0	1	700	1750	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
45	e	F1961	F	O		0	0	0	1	750	1900	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
44	ae	F1961	F	O		0	1	0	0	950	1950	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
43	ae	F1961	F	O		0	1	0	0	950	1300	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
42	e	F1961	F	O		0	0	0	1	800	1850	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
41	o	F1961	F	O		0	0	1	0	850	1200	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
40	u	F1961	F	O		1	0	0	0	700	1550	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
39	o	F1961	F	O		0	0	1	0	850	1350	562.2	1303.734	562.938	1129.238	524.371	1565.733	601.764	1423.434
